SubjectCode,Session,Topic,Learning-Teaching Type,LO,ITU,Student Materials,S-Download,Student's Tasks,URLs
JPD113,8,Tiết 2:(*) Học Hiragana: Âm ngắt.(*) Số đếm(*) Chào hỏi cơ bản 4,"Lecture, Roleplay, Active learning, Practice",CLO1,ITU,Slide của slot 4 (tiết 2),JPD113_8,"1) Nhận diện và luyện tập âm ngắt2) Nắm được cách nói số, cách ghép số trong tiếng Nhật3) Dùng https://heyjapan.net/ để luyện tập bảng chữ đã học",
JPD113,9,Tiết 1:(*) Luyện tập: Hiragana và Chào hỏi cơ bản 4,"Lecture, Roleplay, Active learning, Practice",CLO1,"I, T,U",Slide của slot 5 (tiết 1),JPD113_9,1) Tham gia luyện tập toàn bộ bảng hiragana2) Luyện tập phần chào hỏi cơ bản 43) Xác nhận các thông tin chưa rõ4) Dùng https://heyjapan.net/ để luyện tập bảng chữ đã học,
JPD113,10,Tiết 2:(*) Chào hỏi cơ bản 5(*) Tổng ôn bảng chữ Hiragana,"Lecture,  Active learning, Practice",CLO1,ITU,Slide của slot 5 (tiết 2),JPD113_10,1) Luyện tập chào hỏi cơ bản (tiếp)2) Thử cài bộ gõ và tập gõ chữ Nhật trên máy tính,
JPD113,11,Tiết 1:(*) Giới thiệu về bảng chữ cứng (katakana).(*) Học Katakana: 20 chữ đầu,"Lecture,  Active learning, Practice",CLO1,"I, T,U",Slide của slot 6 (tiết 1),JPD113_11,"1) Nắm được đặc điểm, cách  dùng của bảng chữ cứng (katakana)2) Luyện viết, luyện đọc 20 chữ katakana đầu tiên3) Xác nhận các thông tin chưa rõ4) Dùng https://heyjapan.net/ để luyện tập bảng chữ đã học",
JPD113,12,Tiết 2:(*) Học Katakana: 20 chữ đầu (tiếp); luyện tập,"Lecture,  Active learning, Practice",CLO1,"I, T,U",Slide của slot 6 (tiết 2),JPD113_12,"1)Tiếp tục luyện viết, luyện đọc 20 chữ katakana đầu tiên2) Xác nhận các thông tin chưa rõ3) Dùng https://heyjapan.net/ để luyện tập bảng chữ đã học",
JPD113,13,Tiết 1:(*) Luyện tập:(*) Học Katakana: 26 chữ,"Lecture,  Active learning, Practice",CLO1,"I, T,U",Slide của slot 7 (tiết 1),JPD113_13,"1) Luyện tập các chữ cứng đã học buổi trước2) Luyện viết, luyện đọc 26 chữ katakana tiếp theo3) Xác nhận các thông tin chưa rõ4) Dùng https://heyjapan.net/ để luyện tập bảng chữ đã học",
JPD113,14,Tiết 2:(*) Học Katakana: 26 chữ (tiếp),"Lecture,  Active learning, Practice",CLO1,"I, T,U",Slide của slot 7 (tiết 2),JPD113_14,"1)  Luyện viết, luyện đọc 26 chữ katakana (tiếp)2) Xác nhận các thông tin chưa rõ3) Dùng https://heyjapan.net/ để luyện tập bảng chữ đã học",
JPD113,15,Tiết 1:(*) Luyện tập:(*) Học Katakana: Âm dài,"Lecture,  Active learning, Practice",CLO1,"I, T,U",Slide của slot 8 (tiết 1),JPD113_15,"1) Nắm được các nội dung của bài học2) Tham gia luyện tập, thảo luận về các vấn đề đặt ra3) Xác nhận các thông tin chưa rõ4) Dùng https://heyjapan.net/ để luyện tập bảng chữ đã học",
JPD113,16,Tiết 2:(*) Luyện tập:(*) Học Katakana: Âm ngắt + Âm ghép,"Lecture,  Active learning, Practice",CLO1,"I, T,U",Slide của slot 8 (tiết 2),JPD113_16,"1) Luyện tập2) Nhận diện, luyện đọc, luyện viết âm ngắt và âm ghép3) Dùng https://heyjapan.net/ để luyện tập bảng chữ đã học",
JPD113,17,"Tiết 1:(*) Ôn tập tổng hợp chữ mềm, cứng","Active learning, Practice",CLO1,ITU,Slide các bài học trước (slot 1 đến slot 8),JPD113_17,"1) Ôn tập nội dung đã được học2) Xác nhận các thông tin chưa rõ3) Làm bài thi trung thực, nghiêm túc4) Dùng https://heyjapan.net/ để luyện tập bảng chữ đã học",
JPD113,18,"Tiết 2:(*) Bài kiểm tra 1(*) Giới thiệu về giáo trìnhできる日本初級, sách tham khảo như 文法ノート初級、言葉ノート初級","Lecture,  Active learning, Test",CLO1,ITU,Giáo trình chính,,"1) Nắm được thông tin về giáo trình.2) Chuẩn bị cho giờ học tiếp theo: Sử dụng AI (ChatGPT, Copilot, v.v.) để tra cứu cách dùng từ vựng phần 1 bài 1, tìm hiểu về đặc điểm ngữ pháp tiếng Nhật và các trợ từ trong tiếng Nhật.",
JPD113,19,"Tiết 1:第1課 - ST1:+ 話してみよう（P15）+ 聞いてみよう（P15 - CD A01）+ チャレンジ1,2（P16- CD A02,03）+ 語彙確認+  言ってみよう1,2（P18 ）- 文法説明私は［名前］です","Lecture,  Active learning, Practice, Roleplay","CLO2,CLO3,CLO5",ITU,Giáo trình chínhSlide của slot 10 (tiết 1),,"1) Tham gia luyện tập, thảo luận về các vấn đề đặt ra.2) Học từ vựng.3) Luyện tập đặt câu với mẫu câu về giới thiệu bản thân.4) Nghe hiểu thông tin liên quan tới bài học.",
JPD113,20,Tiết 2:第1課 - ST1 （続き）+ チャレンジ 3（P17- CD A04）+  言ってみよう3（P18 ）- 文法説明お国はどちらですか- 応用会話練習,"Lecture,  Active learning, Practice, Roleplay","CLO2,CLO3,CLO5","I, T,U",Giáo trình chínhSlide của slot 10 (tiết 2),,1) Luyện tập đặt câu với mẫu câu về giới thiệu đất nước2) Nghe hiểu thông tin liên quan tới bài học3) Luyện tập hội thoại,
JPD113,21,"Tiết 1:第1課 - ST1（続き）+ チャレンジ4,5（P17 - CD A05-06）+ 言ってみよう4,5（P18 ）- 文法説明お仕事は［仕事］ですかはい、［仕事］です　いいえ、［仕事］じゃありません- 応用会話練習","Lecture,  Active learning, Practice, Roleplay","CLO2,CLO3,CLO5",ITU,Giáo trình chínhSlide của slot 11 (tiết 1),,"1) Sử dụng AI (ChatGPT, Copilot, v.v.) luyện tập đặt câu với mẫu câu giới thiệu nghề nghiệp, mẫu câu phủ định, câu nghi vấn của danh từ2) Nghe hiểu thông tin liên quan tới bài học3) Luyện tập hội thoại",
JPD113,22,Tiết 2:第1課 - ST1（続き）+ チャレンジ6（P17 - CD A07）+ 言ってみよう6（P19 ）- 文法説明NのN- 応用会話練習+ やってみよう（P19 - CD A08),"Lecture,  Active learning, Practice, Roleplay","CLO2,CLO3,CLO5","I, T,U",Giáo trình chínhSlide của slot 11 (tiết 2),,1) Luyện tập đặt câu với mẫu câu  giới thiệu tên cơ quan công ty nơi mình học tập công tác (NのN)2) Làm bài tập nghe p193) Luyện tập hội thoại,
JPD113,23,"Tiết 1:第1課- ST2:+ チャレンジ1,2,（P20,21 - CD A09-10）+ 語彙確認+ 言ってみよう1,2（P22 ）- 文法説明～歳です","Lecture,  Active learning, Practice, Roleplay","CLO2,CLO3,CLO5",ITU,Giáo trình chínhSlide của slot 12 (tiết 1),,"1) Sử dụng AI (ChatGPT, Copilot, v.v.) để tra cứu cách dùng từ vựng phần 2 bài 1.2) Luyện tập đặt câu với mẫu ngữ pháp nói tuổi.3) Nghe hiểu thông tin liên quan tới bài học.",
JPD113,24,Tiết 2:第1課- ST2 （続き）- 文法説明いつ　～月～日- 応用会話練習,"Lecture,  Active learning, Practice, Roleplay","CLO2,CLO5","I, T,U",Giáo trình chínhSlide của slot 12 (tiết 1),,"1) Luyện tập cách nói ngày tháng, mẫu câu hỏi và trả lời về ngày tháng năm sinh2) Luyện tập hội thoại",
JPD113,25,Tiết 1:第1課- ST2（続き）やってみよう（P23   CD A11-12)練習問題,"Active learning, Practice, Roleplay","CLO2,CLO3,CLO5","I, T,U",Giáo trình chínhSlide của slot 13 (tiết 1),,1) Luyện bài nghe p232) Làm sẵn các bài tập trong sách bài tập từ vựng và ngữ pháp3) Đặt câu hỏi cho những nội dung không hiểu,
JPD113,26,Tiết 2:第1課- ST2（続き）練習問題（続き）,"Practice, Active learning","CLO2,CLO3,CLO5","I, T,U",Giáo trình chínhSlide của slot 13 (tiết 2),,1) Làm các bài tập theo yêu cầu của giảng viên.2) Đặt câu hỏi với những nội dung khó.3) Luyện tập thêm ở nhà.,
JPD113,27,"Tiết 1:第1課 - ST3:+ チャレンジ1,2（P24  CD A13, 14 ）+ 語彙確認+ 言ってみよう1,2（P26 ）- 文法説明何ですかNとN","Lecture,  Active learning, Roleplay","CLO2,CLO3,CLO5",ITU,Giáo trình chínhSlide của slot 14 (tiết 1),,"1) Sử dụng AI (ChatGPT, Copilot, v.v.) để tra cứu cách dùng từ vựng phần 3 bài 1.2) Luyện tập ngữ pháp 何ですか,NとN.3) Nghe hiểu thông tin liên quan tới bài học.",
JPD113,28,Tiết 2:第1課 - ST3:+ チャレンジ3（P25   CD A15 ）+ 言ってみよう3（P26 ）- 文法説明Nも-  応用会話練習+ やってみよう（P27       CD A16 ）,"Lecture,  Active learning, Roleplay","CLO2,CLO3,CLO5","I, T,U",Giáo trình chínhSlide của slot 14 (tiết 2),,1) Luyện tập mẫu ngữ pháp Nも2) Nghe hiểu thông tin liên quan đến bài học3) Luyện hội thoại4) Làm bài tập nghe p27,
JPD113,29,Tiết 1:＋第一課復習‐もう一度聞こう‐宿題確認,"Practice,  Active learning,","CLO2,CLO3,CLO4,CLO5","I, T,U",Giáo trình chính,,1) Làm các bài tập trong sách BT từ vựng và ngữ pháp.2) Luyện nghe trên lớp và ở nhà.3) Đặt câu hỏi với những nội dung chưa rõ.,
JPD113,30,Tiết 2:第一課 漢字,Lecture,"CLO2,CLO5","I, T,U",Slide slot 15: chữ Hán Bài 1,,"1) Nghe giải thích phần chữ Hán, đặt câu hỏi cho nội dung chưa rõ2) Dùng AI tra cứu thêm các từ ghép của các chữ Hán đã học3) Luyện tập chữ Hán ở nhà",
JPD113,31,中間テスト,Test,"CLO1,CLO2",,Thi trên EOS,,Làm bài thi trắc nghiệm trên phần mềm thi EOS,
JPD113,32,中間テスト,Test,"CLO1,CLO2",,Thi trên EOS,,"1) Làm bài thi trắc nghiệm trên phần mềm thi EOS2) Chuẩn bị cho giờ học tiếp theo: Sử dụng AI (ChatGPT, Copilot, v.v.) để tra cứu cách dùng từ vựng trong phần 1 bài 2.",
JPD113,33,Tiết 1:第2課 - ST1:+話してみよう（P31）+聞いてみよう（P31  CD A17）+ 語彙確認,"Lecture,  Active learning, Roleplay","CLO2,CLO3,CLO5",ITU,Giáo trình chínhSlide của slot 17 (tiết 1),,Nghe hiểu thông tin liên quan tới bài học trang 31,
JPD113,34,"Tiết 2:第2課 - ST1:+チャレンジ1（P32,33  CDA18）-- 文法説明何階ですか　階数の言い方言ってみよう1（P34 ）- 応用会話練習","Lecture,  Active learning, Roleplay","CLO2,CLO3,CLO5",ITU,Giáo trình chínhSlide của slot 17 (tiết 2),,"1) Sử dụng AI (ChatGPT, Copilot, v.v.) để luyện tập đặt câu với mẫu ngữ pháp hỏi tầng 何階ですか　階数の言い方.2) Luyện nghe hiểu thông tin liên quan đến bài học3) Đặt câu hỏi cho những nội dung chưa rõ",
JPD113,35,Tiết 1:第2課 - ST1　（続き）+チャレンジ2.1（P33   CD A19）+言ってみよう2.1（P34 ）-- 文法説明～はどこですかここ・そこ・あそこ- 会話練習,"Lecture,  Active learning, Roleplay","CLO2,CLO3,CLO5","I, T,U",Giáo trình chínhSlide của slot 18 (Tiết 1),,1) Luyện tập ngữ pháp～はどこですかここ・そこ・あそこ2) Nghe hiểu thông tin liên quan tới bài học.3) Đặt câu hỏi cho nội dung chưa rõ,
JPD113,36,Tiết 2:第2課 - ST1　（続き）+チャレンジ2.2（P33   CD A20）+言ってみよう2.2（P35 ）-- 文法説明～はどこですかこちら・そちら・あちら会話練習+ やってみよう（P35      CD A21 ）,"Lecture,  Active learning, Roleplay","CLO2,CLO3,CLO5",ITU,Giáo trình chínhSlide của slot 18 (Tiết 2),,1) Nghe hiểu thông tin liên quan đến bài học2) Luyện tập ngữ pháp～はどこですか こちら・そちら・あちら3) Luyện tập hội thoại4) Làm bài tập nghe p35,
JPD113,37,Tiết 1:第2課 - ST2:+チャレンジ1（P36   CD A22）+ 語彙確認+言ってみよう1（P38）-- 文法説明～はいくらですか　これ・それ・あれ,"Lecture,  Active learning, Roleplay","CLO2,CLO3,CLO5",ITU,Giáo trình chínhSlide của slot 19 (Tiết 1),,"1) Sử dụng AI (ChatGPT, Copilot, v.v.) để tra cứu cách dùng từ vựng phần 2 bài 22) Luyện tập cấu trúc ～はいくらですか　これ・それ・あれ3) Nghe hiểu thông tin liên quan tới bài học",
JPD113,38,Tiết 2:第2課 - ST2 （続き）+チャレンジ 2（P36   CD A23）+言ってみよう2（P38）- 文法説明このN・そのN・あのN- 応用会話練習,"Lecture,  Active learning, Roleplay","CLO2,CLO3,CLO5","I, T,U",Giáo trình chínhSlide của slot 19 (Tiết 2),,1) Luyện tập đặt câu với mẫu ngữ pháp このN・そのN・あのN2) Nghe hiểu thông tin liên quan tới bài học3) Luyện hội thoại4) Đặt câu hỏi cho những nội dung chưa rõ,
JPD113,39,"Tiết 1:第2課 - ST2: （続き）+チャレンジ3（P37   CD A24）+言ってみよう3（P38,39 ）- 文法説明Nをください- 応用会話練習","Lecture,  Active learning, Roleplay","CLO2,CLO3,CLO5",ITU,Giáo trình chínhSlide của slot 20 (Tiết 1),,1) Nghe hiểu thông tin liên quan tới bài họcチャレンジ32) Luyện tập ngữ pháp Nをください3) Luyện tập nói trên lớp 言ってみよう3 và luyện hội thoại4) Đặt câu hỏi cho nội dung chưa rõ,
JPD113,40,Tiết 2:第2課 - ST2: （続き）+ やってみよう（P39      CD A25 ）+ 読解：値段の読み方,"Practice,  Active learning","CLO2,CLO3,CLO4,CLO5","I, T,U",Giáo trình chínhSlide của slot 20 (Tiết 2),,1) Luyện nghe bài tập nghe P392) Làm bài đọc  値段の読み方 trong slide,
JPD113,41,Tiết 1:第2課 - ST3:+チャレンジ1（P40   CD A26）+ 語彙確認+言ってみよう1（P42 ）-- 文法説明何のN,"Lecture,  Active learning, Roleplay","CLO2,CLO3,CLO5",ITU,Giáo trình chínhSlide của slot 21 (Tiết 1),,"1) Sử dụng AI (ChatGPT, Copilot, v.v.) để tra cứu cách dùng từ vựng phần 3 bài 22) Nghe hiểu thông tin liên quan tới bài học チャレンジ13) Luyện tập ngữ pháp 何のN",
JPD113,42,"Tiết 2:第2課 - ST3:+チャレンジ2,3,4（P40   CD A27-29）+言ってみよう2,3,4（P43 ）- 文法説明［言語］でどこのNNを（～つ）ください- 応用会話練習","Lecture,  Active learning, Roleplay","CLO2,CLO3,CLO5",ITU,Giáo trình chínhSlide của slot 21 (Tiết 2),,"1) Nghe hiểu thông tin liên quan tới bài học チャレンジ2,3,42) Sử dụng AI (ChatGPT, Copilot, v.v.) để tra cứu cách dùng và đặt câu với mẫu ngữ pháp mới［言語］でどこのNNを（～つ）ください3) Luyện tập nói theo phần 言ってみよう2,3,44) Luyện tập hội thoại",
JPD113,43,Tiết 1:第2課 - ST3: （続き）+ チャレンジ5（P41   CD A30）+言ってみよう5（P43 ）-- 文法説明だれのN,"Lecture,  Active learning, Roleplay","CLO2,CLO3,CLO5","I, T,U",Giáo trình chínhSlide của slot 22 (tiết 1),,1) Tham gia thảo luận về các vấn đề đặt ra2) Học từ vựng3) Nắm được các nội dung của bài học,
JPD113,44,Tiết 2:第2課 - ST3: （続き）+ やってみよう（P43      CD A31 ）+漢字：第2課,"Practice, Lecture","CLO2,CLO3,CLO5","I, T,U",Giáo trình chínhSlide chữ Hánslot 22,,"1) Làm bài tập nghe P432) Nghe giải thích phần chữ Hán, đặt câu hỏi cho nội dung chưa rõ3) Dùng AI tra cứu thêm các từ ghép của các chữ Hán đã học4) Luyện tập chữ Hán ở nhà",
JPD113,45,Tiết 1:＋第2課復習‐もう一度聞こう‐宿題確認,Practice,"CLO2,CLO3,CLO5","I, T,U",Giáo trình chính,,1) Ôn tập nội dung đã được học.2) Xác nhận các thông tin chưa rõ.,
JPD113,46,Tiết 2:＋Bài kiểm tra 2,Test,CLO2,"I, T,U",,,"1) Làm bài kiểm tra trung thực, nghiêm túc2) Chuẩn bị cho giờ học tiếp theo: Dùng AI tra cứu từ vựng bài 3",
JPD113,47,Tiết 1:第3課 - ST1:+話してみよう（P47）+聞いてみよう（P47  CD A32）+チャレンジ1（P48  CDA33）+ 語彙確認言ってみよう1（P50 ）-- 文法説明今、何時ですか　　時間の言い方,"Lecture,  Active learning, Roleplay","CLO2,CLO3,CLO5",ITU,Giáo trình chínhSlide của slot 24 (tiết 1),,"1) Tham gia luyện tập, thảo luận về các vấn đề đặt ra ở 話してみよう（P47）2) Sử dụng AI (ChatGPT, Copilot, v.v.) để tra cứu cách dùng từ vựng phần 1 bài 33) Nghe hiểu thông tin liên quan tới bài học チャレンジ1, 聞いてみよう.4) Luyện tập ngữ pháp 今、何時ですか　　時間の言い方",
JPD113,48,"Tiết 2:第3課 - ST1 (続き）+チャレンジ2,3（49  CDA34, 35）言ってみよう2,3（P50 ）-- 文法説明［時間］から［時間］までです何曜日ですか　曜日の言い方- 応用会話練習","Lecture,  Active learning, Roleplay","CLO2,CLO3,CLO5",ITU,Giáo trình chínhSlide của slot 24 (tiết 2),,"1) Nghe hiểu thông tin liên quan tới bài học チャレンジ2,3.2)  Sử dụng AI (ChatGPT, Copilot, v.v.) để tra cứu cách dùng và đặt câu với mẫu ngữ pháp mới［時間］から［時間］までです何曜日ですか　曜日の言い方.3) Luyện tập đặt câu, luyện hội thoại.",
JPD113,49,Tiết 1:第3課 - ST1　（続き）+ やってみよう（P51      CD A36 ）,Practice,"CLO2,CLO3,CLO5","I, T,U",Giáo trình chính,,1) Luyện nghe trên lớp p51 và ở nhà.2) Ôn tập nội dung đã được học.3) Xác nhận các thông tin chưa rõ.,
JPD113,50,Tiết 2:第3課 - ST1　（続き）‐漢字：第3課,Lecture,"CLO2, CLO5",,Slide slot 25: chữ Hán bài 3,,1) Theo dõi bài giảng về chữ Hán.2) Dùng AI tra cứu thêm các từ ghép của các chữ Hán đã học.,
JPD113,51,Tiết 1:第3課 - ST2:+チャレンジ1（P52   CD A37）+ 語彙確認+言ってみよう1（P54 ）-- 文法説明Vます（予定）　～をVます,"Lecture,  Active learning, Roleplay","CLO2,CLO3,CLO5","I, T,U",Giáo trình chínhSlide của slot 26 (tiết 1),,1) Học trước từ vựng phần 2 bài 3.2)  Nghe hiểu thông tin liên quan tới bài học チャレンジ1.3) Luyện tập đặt câu với mẫu ngữ pháp Vます（予定）　～をVます.4) Luyện tập hội thoại.,
JPD113,52,Tiết 2:第3課 - ST2:+チャレンジ2（P52   CD A38）+言ってみよう2（P54 ）-- 文法説明［場所］へ- 応用会話練習,"Lecture,  Active learning, Roleplay","CLO2,CLO3,CLO5","I, T,U",Giáo trình chínhSlide của slot 26 (tiết 2),,1)  Nghe hiểu thông tin liên quan tới bài học チャレンジ22) Luyện tập ngữ pháp ［場所］へ3) Luyện tập hội thoại4) Đặt câu hỏi với nội dung chưa rõ,
JPD113,53,Tiết 1:第3課 - ST2: （続き）+チャレンジ3（P53   CD A39）+ 語彙確認+言ってみよう3（P55 ）-- 文法説明Vません- 応用会話練習,"Lecture,  Active learning, Roleplay","CLO2,CLO3,CLO5",ITU,Giáo trình chínhSlide của slot 27( tiết 1),,"1) Sử dụng AI (ChatGPT, Copilot, v.v.) để tra cứu cách dùng từ vựng phần 2 bài 32)  Nghe hiểu thông tin liên quan tới bài học チャレンジ33) Luyện tập mẫu ngữ pháp Vません.4) Luyện tập đặt câu, luyện tập hội thoại 言ってみよう3",
JPD113,54,Tiết 2:第3課 - ST2: （続き）+チャレンジ4（P53   CD A40）+言ってみよう4（P55 ）- 文法説明［場所］で- 応用会話練習+ やってみよう（P56      CD A41 ）,"Lecture,  Active learning, Roleplay, Practice","CLO2,CLO3,CLO5","I, T,U",Giáo trình chínhSlide của slot 27( tiết 1),,"1)  Nghe hiểu thông tin liên quan tới bài học チャレンジ42) Luyện tập mẫu ngữ pháp ［場所］で3) Luyện tập đặt câu, luyện tập hội thoại 言ってみよう44) Luyện bài tập nghe P56",
